Unnamed: 0,image_path,label
14386,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/21378.png,1
21360,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/092694.jpg,0
57,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/4359.png,1
5586,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/1976.png,1
9994,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/190506.jpg,0
2869,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/2402.png,1
4331,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/144633.jpg,0
14611,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/24873.png,1
23852,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/016059.jpg,0
19429,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/063577.jpg,0
17724,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/027163.jpg,0
15850,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/007851.jpg,0
509,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/1172.png,1
3607,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/063950.jpg,0
12362,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/111693.jpg,0
2741,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/26272.png,1
9738,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/052926.jpg,0
1820,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/116436.jpg,0
12532,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/15092.png,1
24578,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/198293.jpg,0
4085,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/13597.png,1
2437,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/24685.png,1
7417,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/181654.jpg,0
24044,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/187233.jpg,0
11788,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/13048.png,1
12775,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/133287.jpg,0
23835,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/022167.jpg,0
21978,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/053206.jpg,0
12855,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/25099.png,1
15880,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/019563.jpg,0
10597,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/007063.jpg,0
17256,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/088334.jpg,0
3180,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/058143.jpg,0
6806,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/25002.png,1
6738,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/197202.jpg,0
1530,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/22811.png,1
17093,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/107774.jpg,0
23003,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/063990.jpg,0
5908,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/22285.png,1
20419,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/051028.jpg,0
3130,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/10001.png,1
15817,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/162961.jpg,0
13635,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/7696.png,1
3023,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/13421.png,1
16055,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/200285.jpg,0
16574,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/184717.jpg,0
21330,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/095234.jpg,0
13063,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/21411.png,1
14007,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/144044.jpg,0
19114,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/138481.jpg,0
12517,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/109669.jpg,0
18819,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/077873.jpg,0
18368,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/013245.jpg,0
14364,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/9004.png,1
12125,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/109930.jpg,0
932,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/9319.png,1
3781,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/199677.jpg,0
14163,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/146491.jpg,0
7015,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/046028.jpg,0
11697,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/498.png,1
8281,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/27521.png,1
12383,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/18015.png,1
1379,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/11771.png,1
13925,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/13964.png,1
4285,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/081760.jpg,0
11478,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/29100.png,1
7455,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/172617.jpg,0
23470,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/027749.jpg,0
3247,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/2323.png,1
5132,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/15811.png,1
11903,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/8663.png,1
5761,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/4555.png,1
15551,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/021921.jpg,0
16996,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/038994.jpg,0
3220,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/26705.png,1
14983,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/897.png,1
6100,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/3804.png,1
9047,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/22160.png,1
1723,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/173372.jpg,0
2404,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/18392.png,1
8925,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/20585.png,1
12016,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/000224.jpg,0
12256,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/143023.jpg,0
3495,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/063928.jpg,0
12256,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/18490.png,1
13069,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/158391.jpg,0
4495,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/23237.png,1
22426,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/044239.jpg,0
10237,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/2946.png,1
1215,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/038511.jpg,0
21782,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/028900.jpg,0
3348,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/8878.png,1
3877,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/24319.png,1
7354,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/4019.png,1
17844,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/065065.jpg,0
1359,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/26423.png,1
7684,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/6648.png,1
10177,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/20337.png,1
6885,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/23053.png,1
13780,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/24623.png,1
9455,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/19245.png,1
10184,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/19618.png,1
14641,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/1200.png,1
9704,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/13901.png,1
16027,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/058938.jpg,0
17128,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/116239.jpg,0
14258,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/193035.jpg,0
5340,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/113683.jpg,0
7026,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/2867.png,1
11201,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/040244.jpg,0
10815,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/19196.png,1
3372,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/041571.jpg,0
11422,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/21868.png,1
18970,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/143220.jpg,0
18876,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/140242.jpg,0
22487,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/045636.jpg,0
1244,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/096286.jpg,0
24257,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/134046.jpg,0
10590,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/18730.png,1
10600,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/735.png,1
9280,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/27614.png,1
17908,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/061826.jpg,0
7842,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/8925.png,1
5622,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/15401.png,1
4881,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/24818.png,1
13721,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/6095.png,1
1341,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/7116.png,1
21007,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/160686.jpg,0
13487,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/23815.png,1
23356,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/133609.jpg,0
2048,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/8010.png,1
2715,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/111004.jpg,0
12973,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/9992.png,1
29,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/18476.png,1
20572,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/069663.jpg,0
9934,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/010558.jpg,0
15319,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/092617.jpg,0
11387,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/7086.png,1
4815,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/3297.png,1
16432,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/050327.jpg,0
2766,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/186143.jpg,0
15271,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/018918.jpg,0
22562,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/002355.jpg,0
14911,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/23401.png,1
6743,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/4401.png,1
14848,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/083901.jpg,0
689,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/25194.png,1
10169,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/083623.jpg,0
17276,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/084261.jpg,0
11523,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/14314.png,1
7192,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/139675.jpg,0
7960,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/2305.png,1
9790,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/29196.png,1
8806,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/18110.png,1
7530,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/10143.png,1
4499,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/125297.jpg,0
5463,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/7451.png,1
8326,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/166829.jpg,0
20897,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/158064.jpg,0
423,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/7830.png,1
604,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/8185.png,1
10892,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/12824.png,1
9596,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/10166.png,1
9985,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/181957.jpg,0
14758,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/19816.png,1
11037,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/18540.png,1
11856,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/116130.jpg,0
1332,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/21283.png,1
12429,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/14047.png,1
246,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/17887.png,1
3352,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/24309.png,1
12399,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/21971.png,1
10927,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/187688.jpg,0
17604,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/107973.jpg,0
19559,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/148516.jpg,0
16381,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/108650.jpg,0
7670,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/23360.png,1
14298,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/22341.png,1
14425,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/115431.jpg,0
4797,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/025112.jpg,0
1526,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/22.png,1
11176,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/10384.png,1
6480,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/22868.png,1
20428,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/066301.jpg,0
22298,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/081341.jpg,0
9484,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/13647.png,1
23865,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/018798.jpg,0
3058,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/11075.png,1
5575,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/113848.jpg,0
13863,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/052908.jpg,0
3518,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/14620.png,1
6908,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/12980.png,1
4876,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/141271.jpg,0
22921,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/003922.jpg,0
6520,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/18801.png,1
10434,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/108792.jpg,0
556,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/25585.png,1
6726,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/178652.jpg,0
4463,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/23666.png,1
184,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/1140.png,1
7493,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/9530.png,1
4542,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/170295.jpg,0
20782,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/022832.jpg,0
12218,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/260.png,1
2203,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/25799.png,1
7766,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/121613.jpg,0
12169,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/25421.png,1
8056,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/163185.jpg,0
12006,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/141170.jpg,0
10874,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/080358.jpg,0
4372,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/19143.png,1
7243,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/054842.jpg,0
1648,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/18953.png,1
21971,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/011400.jpg,0
1110,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/131071.jpg,0
17928,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/059910.jpg,0
24079,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/118124.jpg,0
10634,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/052455.jpg,0
5927,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/160094.jpg,0
16534,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/152885.jpg,0
6377,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/8196.png,1
504,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/107274.jpg,0
24839,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/005531.jpg,0
7421,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/23258.png,1
12769,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/042007.jpg,0
786,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/1834.png,1
4361,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/4103.png,1
5808,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/12053.png,1
17685,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/042034.jpg,0
270,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/066798.jpg,0
6561,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/11399.png,1
10905,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/086352.jpg,0
11053,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/16731.png,1
8583,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/22835.png,1
742,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/11851.png,1
23243,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/188370.jpg,0
21772,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/089385.jpg,0
5774,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/10010.png,1
5087,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/7813.png,1
9721,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/28511.png,1
2747,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/130867.jpg,0
13116,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/12558.png,1
6036,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/17012.png,1
9632,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/117539.jpg,0
10677,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/157829.jpg,0
10847,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/110439.jpg,0
12955,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/11737.png,1
9785,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/9050.png,1
1948,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/27512.png,1
11795,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/2576.png,1
3390,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/28920.png,1
18613,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/070654.jpg,0
14414,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/045074.jpg,0
4028,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/12262.png,1
7654,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/7276.png,1
2723,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/20254.png,1
4692,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/13972.png,1
12828,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/095922.jpg,0
5137,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/114553.jpg,0
15925,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/134409.jpg,0
13189,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/28667.png,1
13673,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/13263.png,1
19921,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/023058.jpg,0
17493,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/034050.jpg,0
23640,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/182372.jpg,0
20394,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/167981.jpg,0
11214,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/056735.jpg,0
12178,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/27901.png,1
7595,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/20288.png,1
332,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/190903.jpg,0
21220,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/093035.jpg,0
6799,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/045956.jpg,0
4362,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/8615.png,1
5481,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/2119.png,1
12066,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/18897.png,1
9278,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/25217.png,1
2938,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/24134.png,1
24574,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/178467.jpg,0
11887,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/10431.png,1
15,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/10497.png,1
24857,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/138416.jpg,0
3385,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/4748.png,1
11112,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/12731.png,1
8380,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/13600.png,1
5929,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/13298.png,1
11122,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/23834.png,1
2263,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/170910.jpg,0
9276,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/16148.png,1
8733,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/124539.jpg,0
2667,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/15403.png,1
11431,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/5429.png,1
23752,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/078889.jpg,0
24077,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/119146.jpg,0
12105,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/1726.png,1
3017,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/25443.png,1
14983,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/182754.jpg,0
3444,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/198879.jpg,0
24594,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/051075.jpg,0
7162,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/15708.png,1
13660,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/003835.jpg,0
12705,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/127377.jpg,0
1507,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/17392.png,1
13867,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/192132.jpg,0
10656,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/040765.jpg,0
2369,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/28951.png,1
6973,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/22320.png,1
21200,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/172544.jpg,0
12207,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/118118.jpg,0
17497,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/113280.jpg,0
6538,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/130036.jpg,0
10050,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/1442.png,1
9656,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/11284.png,1
2681,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/159954.jpg,0
17613,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/152235.jpg,0
8254,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/146510.jpg,0
10818,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/049739.jpg,0
14492,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/030815.jpg,0
17299,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/180069.jpg,0
24723,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/120474.jpg,0
6379,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/29755.png,1
836,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/117492.jpg,0
6201,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/145865.jpg,0
7211,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/12972.png,1
11061,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/13667.png,1
13339,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/10508.png,1
10186,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/4017.png,1
16546,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/029549.jpg,0
4601,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/29660.png,1
6765,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/15923.png,1
6209,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/5675.png,1
7887,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/3945.png,1
16636,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/153489.jpg,0
8906,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/020785.jpg,0
7750,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/035356.jpg,0
12580,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/106467.jpg,0
318,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/144187.jpg,0
16213,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/058108.jpg,0
4084,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/043756.jpg,0
4965,/home/dogoulis/WORKSPACE/data/OTHERS/stylegan2/19824.png,1
14362,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/172620.jpg,0
18038,/home/dogoulis/WORKSPACE/data/OTHERS/celeba/157704.jpg,0
